FILENAME,SUBTITLE,CONTENT,FORM,TABLE,REP_HEADER_FOOTER,HEADER_FOOTER,TITLE,QUESTIONNAIRE,OTHER
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\37-37,1,17,6,2,,3,7,1,6
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\38-38,4,9,9,,,3,3,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\39-39,,13,22,,,4,12,1,5
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\40-40,,8,3,,,4,3,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\41-45,21,32,11,1,10,10,12,,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\46-47,7,15,3,,2,5,5,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\5-5,,10,10,,,3,3,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\54-55,31,31,54,1,2,2,15,2,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\56-56,,22,24,3,,3,5,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\57-57,,19,3,1,,3,5,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\59-59,2,8,11,1,,2,7,,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\60-60,,12,10,,,2,3,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\61-61,,13,19,1,,2,4,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\62-62,,7,8,2,,2,5,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\63-64,3,12,11,1,,5,3,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\65-66,,26,28,,1,3,12,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\67-67,2,16,8,,,2,7,1,5
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\68-68,,14,7,,,2,10,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\69-70,,13,3,,4,4,11,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\71-71,1,19,8,2,,1,6,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\72-72,3,12,8,,,2,3,1,4
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\73-73,5,18,9,,,3,13,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\74-74,11,22,11,1,,2,8,4,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\78-79,,14,4,,2,6,5,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\80-80,3,17,6,2,,2,5,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\81-81,,12,4,1,,2,3,2,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\82-83,10,43,10,2,2,,20,2,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\86-86,1,8,8,1,,2,4,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\87-88,1,18,8,1,,2,7,2,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\89-89,16,22,11,,,2,8,,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\90-91,4,12,12,3,1,3,3,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\92-92,,11,7,,,3,12,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\93-93,,14,4,,,2,10,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Laguna_Hills_Surgery_Center-recd 9-7-18.pdf\94-94,8,18,7,,,2,4,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - MRI - RT KNEE (1) - 9-6-18.pdf\1-2,,8,3,,4,,5,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Orange County Neurology.pdf\3-5,21,32,4,,,4,5,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\100-100,8,23,3,3,,2,9,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\103-103,,17,1,,,2,1,,15
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\18-18,,3,,1,,1,1,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\19-19,,9,4,,,2,3,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\20-20,,17,7,,,3,4,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\21-21,,5,4,,,2,2,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\22-23,,13,3,,4,5,10,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\24-24,,2,,1,,1,,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\25-25,,4,9,,,2,10,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\26-26,,12,6,3,,3,6,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\27-28,,13,5,1,2,2,1,2,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\29-31,15,23,7,8,5,7,6,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\32-32,,6,3,2,,2,1,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\33-35,19,28,6,8,5,7,12,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\36-36,5,11,7,,,2,5,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\40-40,,6,3,2,,2,1,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\41-43,11,18,3,7,5,7,7,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\44-44,5,9,5,1,,2,4,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\45-46,,9,5,,4,6,7,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\47-47,1,5,3,,,2,1,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\48-48,,12,1,,,2,2,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\49-49,,25,4,,,2,4,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\53-53,,9,6,1,,2,5,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\54-55,,5,3,1,,3,5,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\56-56,,9,,,,1,8,,6
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\57-57,,16,,,,2,3,1,7
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\58-58,7,16,3,4,,2,9,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\59-59,,12,,,,2,3,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\60-60,,11,,,,1,1,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\61-61,,11,,,,1,1,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\62-62,,13,1,,,2,3,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\63-63,,11,1,,,2,3,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\64-64,,16,,,,1,1,1,4
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\65-65,7,14,1,4,,2,9,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\68-68,,18,1,,,2,1,,15
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\71-71,,11,,1,,1,1,1,5
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\72-72,,10,1,1,,2,3,1,4
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\73-73,,6,6,,,2,5,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\74-74,,7,,,,,1,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\75-75,,6,,,,1,3,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\76-76,,12,,1,,2,3,1,8
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\77-77,,13,,1,,1,1,1,6
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\78-78,,24,,,,1,1,1,9
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\79-79,,20,,,,2,3,1,7
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\80-80,,20,,1,,1,1,1,9
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\81-81,,12,1,,,2,3,1,7
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\82-82,,6,6,,,3,6,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\83-83,,5,6,,,3,6,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\84-84,,6,6,,,3,6,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\85-85,,1,,1,,1,,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\86-86,,7,2,,,3,3,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\87-87,,5,7,,,2,7,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\88-88,4,11,6,,,2,5,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\89-89,,3,2,,,2,1,,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\91-92,,14,3,,4,2,7,,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\93-93,,6,6,,,2,4,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\94-94,,14,,,,1,5,1,6
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\95-95,,5,,,,1,1,1,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\96-96,,18,,,,2,9,1,7
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\97-97,,10,,,,1,1,1,7
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\98-98,,12,,,,1,1,1,8
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Physical_Therapy_Center_Of_Tustin - 8-29-18.pdf\99-99,,4,1,1,,2,3,1,5
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Hosp.pdf\1-1,,5,6,,,3,6,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\1-1,17,19,4,,,3,5,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\10-11,,11,6,,2,4,7,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\12-13,,12,6,,2,4,7,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\14-14,,8,5,,,3,5,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\15-15,,8,5,,,3,5,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\16-16,,9,8,,,3,5,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\17-17,,8,8,,,3,6,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\7-8,,11,6,,2,4,7,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_Mission Medical (2016-09-09_ER Rpt).PDF\9-9,,8,6,,,3,5,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_OC Neuro (Script).pdf\1-1,,9,3,,,2,1,1,1
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOC Ortho.pdf\7-7,,18,6,,,1,10,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOC Ortho.pdf\8-8,,15,4,,,2,13,1,2
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOC Ortho.pdf\9-10,,11,5,,4,4,6,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOS Ortho (2016-09-26_Op Rpt).pdf\1-1,,12,6,,,1,10,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOS Ortho (2016-09-26_Op Rpt).pdf\2-2,2,11,6,,,2,9,1,3
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOS Ortho (2016-09-26_Op Rpt).pdf\3-4,,9,5,,4,4,7,,
D:/PareIT/Combined\Vediner v. Shmuel Yogev; The Hertz Corporation - Vediner_Medical Records_SCOS Ortho (2017-03-28_Op Rpt).pdf\1-2,,16,4,,4,6,10,,
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 180829_MRI of L Femur without Contrast.pdf\1-2,,10,7,,4,4,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 180829_MRI of L Femur without Contrast_Redacted.pdf\1-2,,10,7,,4,2,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 180929_2nd Referral.pdf\2-2,,7,6,,,2,1,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\1-1,6,16,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\10-10,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\11-11,6,16,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\12-12,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\13-13,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\14-14,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\15-15,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\16-16,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\17-17,4,15,7,1,,1,6,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\18-18,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\19-19,6,14,7,1,,1,4,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\2-2,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\20-20,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\21-21,2,20,3,7,,,16,1,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\3-3,6,15,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\4-4,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\5-5,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\6-6,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\7-7,6,15,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\8-8,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.04.11 to 2017.06.01 Chiro Records.pdf\9-9,6,14,8,1,,1,5,1,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.07.15 Rt Shoulder Report.pdf\1-2,,9,5,,4,2,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.07.15 Rt Shoulder Report_Redacted.pdf\1-2,,9,6,,4,2,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.08.28 Dr. Suthakar Report.pdf\1-3,19,21,3,,3,4,4,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.09.27 Mega Imaging Report (MRI of Brain).pdf\1-2,,13,4,1,2,3,7,,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.10.05 Report.pdf\1-6,12,29,4,3,5,6,10,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.10.19 Dr. Suthakar Report (EEG Report).pdf\1-1,,6,3,,,1,5,,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.10.20 Dr. Suthakar Report (Office Visit).pdf\1-2,16,19,2,,2,3,4,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.10.27 CONSUT QUESTIONAIRE_Redacted.pdf\7-9,,21,3,,,1,5,2,
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.10.27 Initial Report.pdf\1-6,19,31,1,14,10,6,12,,
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.11.01 Report and Bill.pdf\2-2,17,12,26,1,,2,9,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.11.01 Report and Bill_Redacted.pdf\2-2,20,11,26,1,,2,7,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.11.30 Report and Bill.pdf\2-2,19,11,31,1,,2,12,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.11.30 Report and Bill_Redacted.pdf\2-2,16,10,27,1,,2,11,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.12.14 report and Bill.pdf\2-2,15,7,23,1,,1,6,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.12.14 report and Bill_Redacted.pdf\2-2,4,13,21,1,,2,13,1,2
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2017.12.28 Report.pdf\1-4,3,13,4,3,3,4,5,,
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018-7-31 Rx MRI Thigh.pdf\1-1,1,10,5,,,1,1,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.05.04 XR Chest - Report.pdf\1-1,,6,2,,,1,6,,
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.05.08 PreOp Eval.pdf\1-3,17,34,4,,4,4,13,,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.06.08 - PostOp Report.pdf\1-1,,9,1,,,2,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.07.06 Report.pdf\1-1,,9,1,,,2,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.07.18 Initial Ortho Report.pdf\1-8,14,46,5,,14,9,18,,3
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.08.20 MRI L Femur.pdf\1-2,,10,6,,4,4,6,,1
D:/PareIT/Combined\Velazquez-Macedo v. Giammarinaro - 2018.08.20 MRI L Femur_Redacted.pdf\1-2,1,9,7,,4,2,6,,1
